,ticker,date,time,title,compound,Close,day1_high,day1_low,arima_value,arima_res,prediction,observation
0,INFY,May-25-22,09:00AM  ,CareAR Expands Collaboration to Accelerate Metaverse Service Experience Transformation,0.1027,1410.449951171875,1430.0,1407.05,1411.199418276579,1,Increase,Success
1,INFY,May-24-22,11:12AM  ,Baidu (BIDU) to Report Q1 Earnings: What's in the Offing?,0.0,1441.0,1442.5,1399.25,0.0,0,Neutral,negative
2,INFY,May-23-22,08:18AM  ,"Backcountry Taps Infosys and Google Cloud to Create Seamless, Secure Digital Experience for Outdoor Enthusiasts",0.7096,1468.4000244140625,1469.55,1435.25,1463.9579324531826,-1,Neutral,negative
3,INFY,May-20-22,02:09PM  ,BOX Gears Up to Report Q1 Earnings: What's in the Cards?,0.0,1455.1500244140625,1488.0,1450.05,0.0,0,Neutral,negative
4,INFY,May-20-22,11:23AM  ,What's in the Cards for Agilent Technologies' (A) Q2 Earnings?,0.0,1455.1500244140625,1488.0,1450.05,0.0,0,Neutral,negative
5,INFY,May-19-22,02:08PM  ,Here's Why JP Morgan Downgraded Indian IT Sector To Underweight; Reiterated Overweight On Infosys,0.0085,1427.1500244140625,1466.75,1446.7,1421.637197790116,-1,Neutral,positive
6,INFY,May-19-22,03:35AM  ,J.P.Morgan downgrades India's IT sector as pandemic boom fades,0.0,1427.1500244140625,1466.75,1446.7,0.0,0,Neutral,positive
7,INFY,May-05-22,05:54AM  ,Infosys Modernization Radar 2022: Half of Enterprise Legacy Applications to be Modernized in the Next Two Years,0.0,1585.1500244140625,1561.85,1535.05,0.0,0,Neutral,negative
8,INFY,May-05-22,05:54AM  ,Infosys Modernization Radar 2022: Half of Enterprise Legacy Applications to be Modernized in the Next Two Years,0.0,1585.1500244140625,1561.85,1535.05,0.0,0,Neutral,negative
9,INFY,May-04-22,09:08AM  ,Manufacturers Alliance Foundation and Infosys Issue Industry Progress Report on Carbon Neutral Goals,0.4215,1535.550048828125,1589.4,1557.45,1536.8640983742723,1,Increase,Success
10,INFY,May-04-22,08:05AM  ,Manufacturers Alliance Foundation and Infosys Issue Industry Progress Report on Carbon Neutral Goals,0.4215,1535.550048828125,1589.4,1557.45,1536.8640983742723,1,Increase,Success
11,INFY,Apr-26-22,10:00AM  ,Infosys Collaborates with Nu Skin to Drive Social Commerce-led Transformation in the Beauty and Wellness Sector,0.7717,1581.0,1572.75,1550.35,1582.3596875691646,1,Increase,Failure
12,INFY,Apr-26-22,09:00AM  ,"Launched: Infosys Cobalt Financial Services Cloud, an Industry Cloud Platform to help Firms Unleash the Power of Cloud-Driven Transformation",0.4939,1581.0,1572.75,1550.35,1582.3596875691646,1,Increase,Failure
13,INFY,Apr-19-22,09:00AM  ,"Infosys Public Services Introduces Infosys LaborForce, one of the First Cloud-native Unemployment Insurance Solutions in the Industry",-0.296,1562.0,1596.3,1563.0,1556.0487948625812,-1,Decrease,Failure
14,INFY,Apr-19-22,09:00AM  ,"Infosys Public Services Introduces Infosys LaborForce, one of the First Cloud-native Unemployment Insurance Solutions in the Industry",-0.296,1562.0,1596.3,1563.0,1556.0487948625812,-1,Decrease,Failure
15,INFY,Apr-19-22,07:36AM  ,"The Zacks Analyst Blog Highlights Tesla, Broadcom, Comcast, Sanofi and Infosys",0.0,1562.0,1596.3,1563.0,0.0,0,Neutral,positive
16,INFY,Apr-18-22,01:31PM  ,"Top Research Reports for Tesla, Broadcom & Comcast",0.2023,1621.4000244140625,1636.65,1550.0,1612.1644857635374,-1,Neutral,negative
17,INFY,Apr-18-22,12:21AM  ,Infosys shares fall 9% as profit miss stokes growth normalisation fears,0.5106,1621.4000244140625,1636.65,1550.0,1612.1644857635374,-1,Neutral,negative
18,INFY,Apr-14-22,04:49PM  ,11 Stocks Making Headlines After Releasing Their Financial Results,0.0,1621.4000244140625,1636.65,1550.0,0.0,0,Neutral,negative
19,INFY,Apr-13-22,12:22PM  ,Infosys (INFY) Falls 3% as Q4 Earnings & Revenues Miss Estimates,-0.1531,1748.550048828125,1650.0,1590.0,1752.590908602216,1,Neutral,negative
20,INFY,Apr-13-22,10:19AM  ,Differentiated Cloud Services and Large Deal Momentum Drive Infosys' Highest Annual Growth in a Decade,0.3818,1748.550048828125,1650.0,1590.0,1752.590908602216,1,Increase,Failure
